PSTART 13-05-2021 14:19:32 67 PSTOP;42
PSTART 13-05-2021 14:19:32 68 PSTOP;36
PSTART 13-05-2021 14:19:32 69 PSTOP;41
PSTART 13-05-2021 14:19:32 70 PSTOP;42
PSTART 13-05-2021 14:19:32 71 PSTOP;36
PSTART 13-05-2021 14:19:32 72 PSTOP;48
PSTART 13-05-2021 14:19:32 73 PSTOP;41
PSTART 13-05-2021 14:19:32 74 PSTOP;36
PSTART 13-05-2021 14:19:32 75 PSTOP;42
PSTART 13-05-2021 14:19:32 76 PSTOP;42
PSTART 13-05-2021 14:19:32 77 PSTOP;42
PSTART 13-05-2021 14:19:32 78 PSTOP;37
PSTART 13-05-2021 14:19:32 79 PSTOP;42
PSTART 13-05-2021 14:19:32 80 PSTOP;42
PSTART 13-05-2021 14:19:32 81 PSTOP;36
PSTART 13-05-2021 14:19:32 82 PSTOP;43
PSTART 13-05-2021 14:19:32 83 PSTOP;51
PSTART 13-05-2021 14:19:32 84 PSTOP;96
PSTART 13-05-2021 14:19:33 85 PSTOP;58
PSTART 13-05-2021 14:19:33 86 PSTOP;45
PSTART 13-05-2021 14:19:33 87 PSTOP;35
PSTART 13-05-2021 14:19:33 88 PSTOP;43
PSTART 13-05-2021 14:19:33 89 PSTOP;44
PSTART 13-05-2021 14:19:33 90 PSTOP;34
PSTART 13-05-2021 14:19:33 91 PSTOP;42
PSTART 13-05-2021 14:19:33 92 PSTOP;41
PSTART 13-05-2021 14:19:33 93 PSTOP;42
PSTART 13-05-2021 14:19:33 94 PSTOP;37
PSTART 13-05-2021 14:19:33 95 PSTOP;42
PSTART 13-05-2021 14:19:33 96 PSTOP;42
PSTART 13-05-2021 14:19:33 97 PSTOP;35
PSTART 13-05-2021 14:19:33 98 PSTOP;45
PSTART 13-05-2021 14:19:33 99 PSTOP;41
PSTART 13-05-2021 14:19:33 00 PSTOP;36
PSTART 13-05-2021 14:19:33 01 PSTOP;41
PSTART 13-05-2021 14:19:33 02 PSTOP;44
PSTART 13-05-2021 14:19:33 03 PSTOP;35
PSTART 13-05-2021 14:19:33 04 PSTOP;42
PSTART 13-05-2021 14:19:33 05 PSTOP;42
PSTART 13-05-2021 14:19:33 06 PSTOP;42
PSTART 13-05-2021 14:19:33 07 PSTOP;46
PSTART 13-05-2021 14:19:34 08 PSTOP;43
PSTART 13-05-2021 14:19:34 09 PSTOP;36
PSTART 13-05-2021 14:19:34 10 PSTOP;35
PSTART 13-05-2021 14:19:34 11 PSTOP;42
PSTART 13-05-2021 14:19:34 12 PSTOP;42
PSTART 13-05-2021 14:19:34 13 PSTOP;38
PSTART 13-05-2021 14:19:34 14 PSTOP;43
PSTART 13-05-2021 14:19:34 15 PSTOP;46
PSTART 13-05-2021 14:19:34 16 PSTOP;36
PSTART 13-05-2021 14:19:34 17 PSTOP;45
PSTART 13-05-2021 14:19:34 18 PSTOP;44
PSTART 13-05-2021 14:19:34 19 PSTOP;38
PSTART 13-05-2021 14:19:34 20 PSTOP;45
PSTART 13-05-2021 14:19:34 21 PSTOP;42
PSTART 13-05-2021 14:19:34 22 PSTOP;36
PSTART 13-05-2021 14:19:34 23 PSTOP;47
PSTART 13-05-2021 14:19:34 24 PSTOP;41
PSTART 13-05-2021 14:19:34 25 PSTOP;38
PSTART 13-05-2021 14:19:34 26 PSTOP;45
PSTART 13-05-2021 14:19:34 27 PSTOP;45
PSTART 13-05-2021 14:19:34 28 PSTOP;43
PSTART 13-05-2021 14:19:34 29 PSTOP;41
PSTART 13-05-2021 14:19:34 30 PSTOP;42
PSTART 13-05-2021 14:19:34 31 PSTOP;45
PSTART 13-05-2021 14:19:35 32 PSTOP;35
PSTART 13-05-2021 14:19:35 33 PSTOP;46
PSTART 13-05-2021 14:19:35 34 PSTOP;44
PSTART 13-05-2021 14:19:35 35 PSTOP;33
PSTART 13-05-2021 14:19:35 36 PSTOP;45
PSTART 13-05-2021 14:19:35 37 PSTOP;65
PSTART 13-05-2021 14:19:35 38 PSTOP;35
PSTART 13-05-2021 14:19:35 39 PSTOP;41
PSTART 13-05-2021 14:19:35 40 PSTOP;43
PSTART 13-05-2021 14:19:35 41 PSTOP;36
PSTART 13-05-2021 14:19:35 42 PSTOP;44
PSTART 13-05-2021 14:19:35 43 PSTOP;49
PSTART 13-05-2021 14:19:35 44 PSTOP;45
PSTART 13-05-2021 14:19:35 45 PSTOP;38
PSTART 13-05-2021 14:19:35 46 PSTOP;46
PSTART 13-05-2021 14:19:35 47 PSTOP;45
PSTART 13-05-2021 14:19:35 48 PSTOP;38
PSTART 13-05-2021 14:19:35 49 PSTOP;48
PSTART 13-05-2021 14:19:35 50 PSTOP;59
PSTART 13-05-2021 14:19:35 51 PSTOP;41
PSTART 13-05-2021 14:19:35 52 PSTOP;43
PSTART 13-05-2021 14:19:35 53 PSTOP;46
PSTART 13-05-2021 14:19:35 54 PSTOP;37
PSTART 13-05-2021 14:19:36 55 PSTOP;42
PSTART 13-05-2021 14:19:36 56 PSTOP;43
PSTART 13-05-2021 14:19:36 57 PSTOP;39
PSTART 13-05-2021 14:19:36 58 PSTOP;45
PSTART 13-05-2021 14:19:36 59 PSTOP;49
PSTART 13-05-2021 14:19:36 60 PSTOP;39
PSTART 13-05-2021 14:19:36 61 PSTOP;35
PSTART 13-05-2021 14:19:36 62 PSTOP;42
PSTART 13-05-2021 14:19:36 63 PSTOP;49
PSTART 13-05-2021 14:19:36 64 PSTOP;41
PSTART 13-05-2021 14:19:36 65 PSTOP;44
PSTART 13-05-2021 14:19:36 66 PSTOP;42
PSTART 13-05-2021 14:19:36 67 PSTOP;38
PSTART 13-05-2021 14:19:36 68 PSTOP;44
PSTART 13-05-2021 14:19:36 69 PSTOP;40
PSTART 13-05-2021 14:19:36 70 PSTOP;34
PSTART 13-05-2021 14:19:36 71 PSTOP;42
PSTART 13-05-2021 14:19:36 72 PSTOP;44
PSTART 13-05-2021 14:19:36 73 PSTOP;35
PSTART 13-05-2021 14:19:36 74 PSTOP;44
PSTART 13-05-2021 14:19:36 75 PSTOP;43
PSTART 13-05-2021 14:19:36 76 PSTOP;39
PSTART 13-05-2021 14:19:36 77 PSTOP;44
PSTART 13-05-2021 14:19:36 78 PSTOP;45
PSTART 13-05-2021 14:19:37 79 PSTOP;43
PSTART 13-05-2021 14:19:37 80 PSTOP;34
PSTART 13-05-2021 14:19:37 81 PSTOP;42
PSTART 13-05-2021 14:19:37 82 PSTOP;45
PSTART 13-05-2021 14:19:37 83 PSTOP;34
PSTART 13-05-2021 14:19:37 84 PSTOP;41
PSTART 13-05-2021 14:19:37 85 PSTOP;47
PSTART 13-05-2021 14:19:37 86 PSTOP;36
PSTART 13-05-2021 14:19:37 87 PSTOP;43
PSTART 13-05-2021 14:19:37 88 PSTOP;42
PSTART 13-05-2021 14:19:37 89 PSTOP;41
PSTART 13-05-2021 14:19:37 90 PSTOP;42
PSTART 13-05-2021 14:19:37 91 PSTOP;44
PSTART 13-05-2021 14:19:37 92 PSTOP;37
PSTART 13-05-2021 14:19:37 93 PSTOP;44
PSTART 13-05-2021 14:19:37 94 PSTOP;43
PSTART 13-05-2021 14:19:37 95 PSTOP;42
PSTART 13-05-2021 14:19:37 96 PSTOP;38
PSTART 13-05-2021 14:19:37 97 PSTOP;44
PSTART 13-05-2021 14:19:37 98 PSTOP;41
PSTART 13-05-2021 14:19:37 99 PSTOP;36
PSTART 13-05-2021 14:19:37 00 PSTOP;46
PSTART 13-05-2021 14:19:37 01 PSTOP;44
PSTART 13-05-2021 14:19:37 02 PSTOP;35
PSTART 13-05-2021 14:19:38 03 PSTOP;41
PSTART 13-05-2021 14:19:38 04 PSTOP;43
PSTART 13-05-2021 14:19:38 05 PSTOP;34
PSTART 13-05-2021 14:19:38 06 PSTOP;41
PSTART 13-05-2021 14:19:38 07 PSTOP;42
PSTART 13-05-2021 14:19:38 08 PSTOP;34
PSTART 13-05-2021 14:19:38 09 PSTOP;43
PSTART 13-05-2021 14:19:38 10 PSTOP;44
PSTART 13-05-2021 14:19:38 11 PSTOP;35
PSTART 13-05-2021 14:19:38 12 PSTOP;38
PSTART 13-05-2021 14:19:38 13 PSTOP;43
PSTART 13-05-2021 14:19:38 14 PSTOP;44
PSTART 13-05-2021 14:19:38 15 PSTOP;35
PSTART 13-05-2021 14:19:38 16 PSTOP;42
PSTART 13-05-2021 14:19:38 17 PSTOP;41
PSTART 13-05-2021 14:19:38 18 PSTOP;36
PSTART 13-05-2021 14:19:38 19 PSTOP;44
PSTART 13-05-2021 14:19:38 20 PSTOP;43
PSTART 13-05-2021 14:19:38 21 PSTOP;34
PSTART 13-05-2021 14:19:38 22 PSTOP;42
PSTART 13-05-2021 14:19:38 23 PSTOP;42
PSTART 13-05-2021 14:19:38 24 PSTOP;37
PSTART 13-05-2021 14:19:38 25 PSTOP;41
PSTART 13-05-2021 14:19:38 26 PSTOP;42
PSTART 13-05-2021 14:19:38 27 PSTOP;35
PSTART 13-05-2021 14:19:39 28 PSTOP;43
PSTART 13-05-2021 14:19:39 29 PSTOP;42
PSTART 13-05-2021 14:19:39 30 PSTOP;42
PSTART 13-05-2021 14:19:39 31 PSTOP;33
PSTART 13-05-2021 14:19:39 32 PSTOP;43
PSTART 13-05-2021 14:19:39 33 PSTOP;41
PSTART 13-05-2021 14:19:39 34 PSTOP;35
PSTART 13-05-2021 14:19:39 35 PSTOP;45
PSTART 13-05-2021 14:19:39 36 PSTOP;44
PSTART 13-05-2021 14:19:39 37 PSTOP;35
PSTART 13-05-2021 14:19:39 38 PSTOP;43
PSTART 13-05-2021 14:19:39 39 PSTOP;43
PSTART 13-05-2021 14:19:39 40 PSTOP;36
PSTART 13-05-2021 14:19:39 41 PSTOP;44
PSTART 13-05-2021 14:19:39 42 PSTOP;42
PSTART 13-05-2021 14:19:39 43 PSTOP;35
PSTART 13-05-2021 14:19:39 44 PSTOP;43
PSTART 13-05-2021 14:19:39 45 PSTOP;48
PSTART 13-05-2021 14:19:39 46 PSTOP;44
PSTART 13-05-2021 14:19:39 47 PSTOP;36
PSTART 13-05-2021 14:19:39 48 PSTOP;44
PSTART 13-05-2021 14:19:39 49 PSTOP;43
PSTART 13-05-2021 14:19:39 50 PSTOP;35
PSTART 13-05-2021 14:19:39 51 PSTOP;45
PSTART 13-05-2021 14:19:39 52 PSTOP;44
PSTART 13-05-2021 14:19:40 53 PSTOP;34
PSTART 13-05-2021 14:19:40 54 PSTOP;44
PSTART 13-05-2021 14:19:40 55 PSTOP;42
PSTART 13-05-2021 14:19:40 56 PSTOP;33
PSTART 13-05-2021 14:19:40 57 PSTOP;45
PSTART 13-05-2021 14:19:40 58 PSTOP;44
PSTART 13-05-2021 14:19:40 59 PSTOP;35
PSTART 13-05-2021 14:19:40 60 PSTOP;49
PSTART 13-05-2021 14:19:40 61 PSTOP;47
PSTART 13-05-2021 14:19:40 62 PSTOP;36
PSTART 13-05-2021 14:19:40 63 PSTOP;34
PSTART 13-05-2021 14:19:40 64 PSTOP;46
PSTART 13-05-2021 14:19:40 65 PSTOP;45
PSTART 13-05-2021 14:19:40 66 PSTOP;36
PSTART 13-05-2021 14:19:40 67 PSTOP;46
PSTART 13-05-2021 14:19:40 68 PSTOP;43
PSTART 13-05-2021 14:19:40 69 PSTOP;35
PSTART 13-05-2021 14:19:40 70 PSTOP;43
PSTART 13-05-2021 14:19:40 71 PSTOP;46
PSTART 13-05-2021 14:19:40 72 PSTOP;35
PSTART 13-05-2021 14:19:40 73 PSTOP;42
PSTART 13-05-2021 14:19:40 74 PSTOP;47
PSTART 13-05-2021 14:19:40 75 PSTOP;35
PSTART 13-05-2021 14:19:40 76 PSTOP;44
PSTART 13-05-2021 14:19:41 77 PSTOP;41
PSTART 13-05-2021 14:19:41 78 PSTOP;32
PSTART 13-05-2021 14:19:41 79 PSTOP;41
PSTART 13-05-2021 14:19:41 80 PSTOP;40
PSTART 13-05-2021 14:19:41 81 PSTOP;42
PSTART 13-05-2021 14:19:41 82 PSTOP;36
PSTART 13-05-2021 14:19:41 83 PSTOP;44
PSTART 13-05-2021 14:19:41 84 PSTOP;41
PSTART 13-05-2021 14:19:41 85 PSTOP;36
PSTART 13-05-2021 14:19:41 86 PSTOP;42
PSTART 13-05-2021 14:19:41 87 PSTOP;43
PSTART 13-05-2021 14:19:41 88 PSTOP;35
PSTART 13-05-2021 14:19:41 89 PSTOP;40
PSTART 13-05-2021 14:19:41 90 PSTOP;42
PSTART 13-05-2021 14:19:41 91 PSTOP;33
PSTART 13-05-2021 14:19:41 92 PSTOP;42
PSTART 13-05-2021 14:19:41 93 PSTOP;40
PSTART 13-05-2021 14:19:41 94 PSTOP;34
PSTART 13-05-2021 14:19:41 95 PSTOP;40
PSTART 13-05-2021 14:19:41 96 PSTOP;44
PSTART 13-05-2021 14:19:41 97 PSTOP;40
PSTART 13-05-2021 14:19:41 98 PSTOP;34
PSTART 13-05-2021 14:19:41 99 PSTOP;43
PSTART 13-05-2021 14:19:41 00 PSTOP;42
PSTART 13-05-2021 14:19:41 01 PSTOP;35
PSTART 13-05-2021 14:19:42 02 PSTOP;41
PSTART 13-05-2021 14:19:42 03 PSTOP;40
PSTART 13-05-2021 14:19:42 04 PSTOP;33
PSTART 13-05-2021 14:19:42 05 PSTOP;41
PSTART 13-05-2021 14:19:42 06 PSTOP;41
PSTART 13-05-2021 14:19:42 07 PSTOP;36
PSTART 13-05-2021 14:19:42 08 PSTOP;42
PSTART 13-05-2021 14:19:42 09 PSTOP;42
PSTART 13-05-2021 14:19:42 10 PSTOP;36
PSTART 13-05-2021 14:19:42 11 PSTOP;41
PSTART 13-05-2021 14:19:42 12 PSTOP;40
PSTART 13-05-2021 14:19:42 13 PSTOP;36
PSTART 13-05-2021 14:19:42 14 PSTOP;37
PSTART 13-05-2021 14:19:42 15 PSTOP;43
PSTART 13-05-2021 14:19:42 16 PSTOP;42
PSTART 13-05-2021 14:19:42 17 PSTOP;36
PSTART 13-05-2021 14:19:42 18 PSTOP;41
PSTART 13-05-2021 14:19:42 19 PSTOP;42
PSTART 13-05-2021 14:19:42 20 PSTOP;35
PSTART 13-05-2021 14:19:42 21 PSTOP;40
PSTART 13-05-2021 14:19:42 22 PSTOP;43
PSTART 13-05-2021 14:19:42 23 PSTOP;36
PSTART 13-05-2021 14:19:42 24 PSTOP;41
PSTART 13-05-2021 14:19:42 25 PSTOP;42
PSTART 13-05-2021 14:19:42 26 PSTOP;35
PSTART 13-05-2021 14:19:42 27 PSTOP;41
PSTART 13-05-2021 14:19:43 28 PSTOP;39
PSTART 13-05-2021 14:19:43 29 PSTOP;35
PSTART 13-05-2021 14:19:43 30 PSTOP;45
PSTART 13-05-2021 14:19:43 31 PSTOP;43
PSTART 13-05-2021 14:19:43 32 PSTOP;43
PSTART 13-05-2021 14:19:43 33 PSTOP;34
PSTART 13-05-2021 14:19:43 34 PSTOP;41
PSTART 13-05-2021 14:19:43 35 PSTOP;42
PSTART 13-05-2021 14:19:43 36 PSTOP;37
PSTART 13-05-2021 14:19:43 37 PSTOP;45
PSTART 13-05-2021 14:19:43 38 PSTOP;42
PSTART 13-05-2021 14:19:43 39 PSTOP;35
PSTART 13-05-2021 14:19:43 40 PSTOP;41
PSTART 13-05-2021 14:19:43 41 PSTOP;41
PSTART 13-05-2021 14:19:43 42 PSTOP;39
PSTART 13-05-2021 14:19:43 43 PSTOP;44
PSTART 13-05-2021 14:19:43 44 PSTOP;42
PSTART 13-05-2021 14:19:43 45 PSTOP;35
PSTART 13-05-2021 14:19:43 46 PSTOP;42
PSTART 13-05-2021 14:19:43 47 PSTOP;43
PSTART 13-05-2021 14:19:43 48 PSTOP;42
PSTART 13-05-2021 14:19:43 49 PSTOP;34
PSTART 13-05-2021 14:19:43 50 PSTOP;43
PSTART 13-05-2021 14:19:43 51 PSTOP;47
PSTART 13-05-2021 14:19:44 52 PSTOP;36
PSTART 13-05-2021 14:19:44 53 PSTOP;43
PSTART 13-05-2021 14:19:44 54 PSTOP;41
PSTART 13-05-2021 14:19:44 55 PSTOP;35
PSTART 13-05-2021 14:19:44 56 PSTOP;44
PSTART 13-05-2021 14:19:44 57 PSTOP;43
PSTART 13-05-2021 14:19:44 58 PSTOP;35
PSTART 13-05-2021 14:19:44 59 PSTOP;43
PSTART 13-05-2021 14:19:44 60 PSTOP;42
PSTART 13-05-2021 14:19:44 61 PSTOP;37
PSTART 13-05-2021 14:19:44 62 PSTOP;46
PSTART 13-05-2021 14:19:44 63 PSTOP;42
PSTART 13-05-2021 14:19:44 64 PSTOP;36
PSTART 13-05-2021 14:19:44 65 PSTOP;35
PSTART 13-05-2021 14:19:44 66 PSTOP;42
PSTART 13-05-2021 14:19:44 67 PSTOP;42
PSTART 13-05-2021 14:19:44 68 PSTOP;38
PSTART 13-05-2021 14:19:44 69 PSTOP;41
PSTART 13-05-2021 14:19:44 70 PSTOP;43
PSTART 13-05-2021 14:19:44 71 PSTOP;36
PSTART 13-05-2021 14:19:44 72 PSTOP;45
PSTART 13-05-2021 14:19:44 73 PSTOP;43
PSTART 13-05-2021 14:19:44 74 PSTOP;34
PSTART 13-05-2021 14:19:44 75 PSTOP;42
PSTART 13-05-2021 14:19:44 76 PSTOP;42
PSTART 13-05-2021 14:19:45 77 PSTOP;36
PSTART 13-05-2021 14:19:45 78 PSTOP;43
PSTART 13-05-2021 14:19:45 79 PSTOP;41
PSTART 13-05-2021 14:19:45 80 PSTOP;36
PSTART 13-05-2021 14:19:45 81 PSTOP;44
PSTART 13-05-2021 14:19:45 82 PSTOP;45
PSTART 13-05-2021 14:19:45 83 PSTOP;45
PSTART 13-05-2021 14:19:45 84 PSTOP;34
PSTART 13-05-2021 14:19:45 85 PSTOP;41
PSTART 13-05-2021 14:19:45 86 PSTOP;40
PSTART 13-05-2021 14:19:45 87 PSTOP;35
PSTART 13-05-2021 14:19:45 88 PSTOP;42
PSTART 13-05-2021 14:19:45 89 PSTOP;41
PSTART 13-05-2021 14:19:45 90 PSTOP;37
PSTART 13-05-2021 14:19:45 91 PSTOP;43
PSTART 13-05-2021 14:19:45 92 PSTOP;40
PSTART 13-05-2021 14:19:45 93 PSTOP;36
PSTART 13-05-2021 14:19:45 94 PSTOP;41
PSTART 13-05-2021 14:19:45 95 PSTOP;40
PSTART 13-05-2021 14:19:45 96 PSTOP;37
PSTART 13-05-2021 14:19:45 97 PSTOP;43
PSTART 13-05-2021 14:19:45 98 PSTOP;41
PSTART 13-05-2021 14:19:45 99 PSTOP;45
PSTART 13-05-2021 14:19:45 00 PSTOP;36
PSTART 13-05-2021 14:19:45 01 PSTOP;45
PSTART 13-05-2021 14:19:46 02 PSTOP;46
PSTART 13-05-2021 14:19:46 03 PSTOP;49
PSTART 13-05-2021 14:19:46 04 PSTOP;43
PSTART 13-05-2021 14:19:46 05 PSTOP;44
PSTART 13-05-2021 14:19:46 06 PSTOP;37
PSTART 13-05-2021 14:19:46 07 PSTOP;44
PSTART 13-05-2021 14:19:46 08 PSTOP;42
PSTART 13-05-2021 14:19:46 09 PSTOP;35
PSTART 13-05-2021 14:19:46 10 PSTOP;40
PSTART 13-05-2021 14:19:46 11 PSTOP;43
PSTART 13-05-2021 14:19:46 12 PSTOP;35
PSTART 13-05-2021 14:19:46 13 PSTOP;42
PSTART 13-05-2021 14:19:46 14 PSTOP;42
PSTART 13-05-2021 14:19:46 15 PSTOP;35
PSTART 13-05-2021 14:19:46 16 PSTOP;33
PSTART 13-05-2021 14:19:46 17 PSTOP;41
PSTART 13-05-2021 14:19:46 18 PSTOP;42
PSTART 13-05-2021 14:19:46 19 PSTOP;34
PSTART 13-05-2021 14:19:46 20 PSTOP;42
PSTART 13-05-2021 14:19:46 21 PSTOP;42
PSTART 13-05-2021 14:19:46 22 PSTOP;35
PSTART 13-05-2021 14:19:46 23 PSTOP;43
PSTART 13-05-2021 14:19:46 24 PSTOP;43
PSTART 13-05-2021 14:19:46 25 PSTOP;38
PSTART 13-05-2021 14:19:47 26 PSTOP;41
PSTART 13-05-2021 14:19:47 27 PSTOP;42
PSTART 13-05-2021 14:19:47 28 PSTOP;32
PSTART 13-05-2021 14:19:47 29 PSTOP;43
PSTART 13-05-2021 14:19:47 30 PSTOP;42
PSTART 13-05-2021 14:19:47 31 PSTOP;39
PSTART 13-05-2021 14:19:47 32 PSTOP;41
PSTART 13-05-2021 14:19:47 33 PSTOP;44
PSTART 13-05-2021 14:19:47 34 PSTOP;44
PSTART 13-05-2021 14:19:47 35 PSTOP;37
PSTART 13-05-2021 14:19:47 36 PSTOP;43
PSTART 13-05-2021 14:19:47 37 PSTOP;42
PSTART 13-05-2021 14:19:47 38 PSTOP;34
PSTART 13-05-2021 14:19:47 39 PSTOP;44
PSTART 13-05-2021 14:19:47 40 PSTOP;45
PSTART 13-05-2021 14:19:47 41 PSTOP;35
PSTART 13-05-2021 14:19:47 42 PSTOP;43
PSTART 13-05-2021 14:19:47 43 PSTOP;43
PSTART 13-05-2021 14:19:47 44 PSTOP;36
PSTART 13-05-2021 14:19:47 45 PSTOP;44
PSTART 13-05-2021 14:19:47 46 PSTOP;44
PSTART 13-05-2021 14:19:47 47 PSTOP;34
PSTART 13-05-2021 14:19:47 48 PSTOP;46
PSTART 13-05-2021 14:19:47 49 PSTOP;45
PSTART 13-05-2021 14:19:47 50 PSTOP;43
PSTART 13-05-2021 14:19:48 51 PSTOP;35
PSTART 13-05-2021 14:19:48 52 PSTOP;44
PSTART 13-05-2021 14:19:48 53 PSTOP;45
PSTART 13-05-2021 14:19:48 54 PSTOP;37
PSTART 13-05-2021 14:19:48 55 PSTOP;42
PSTART 13-05-2021 14:19:48 56 PSTOP;42
PSTART 13-05-2021 14:19:48 57 PSTOP;35
PSTART 13-05-2021 14:19:48 58 PSTOP;43
PSTART 13-05-2021 14:19:48 59 PSTOP;41
PSTART 13-05-2021 14:19:48 60 PSTOP;41
PSTART 13-05-2021 14:19:48 61 PSTOP;44
PSTART 13-05-2021 14:19:48 62 PSTOP;43
PSTART 13-05-2021 14:19:48 63 PSTOP;37
PSTART 13-05-2021 14:19:48 64 PSTOP;44
PSTART 13-05-2021 14:19:48 65 PSTOP;43
PSTART 13-05-2021 14:19:48 66 PSTOP;37
PSTART 13-05-2021 14:19:48 67 PSTOP;37
PSTART 13-05-2021 14:19:48 68 PSTOP;43
PSTART 13-05-2021 14:19:48 69 PSTOP;43
PSTART 13-05-2021 14:19:48 70 PSTOP;37
PSTART 13-05-2021 14:19:48 71 PSTOP;42
PSTART 13-05-2021 14:19:48 72 PSTOP;44
PSTART 13-05-2021 14:19:48 73 PSTOP;37
PSTART 13-05-2021 14:19:48 74 PSTOP;43
PSTART 13-05-2021 14:19:49 75 PSTOP;43
PSTART 13-05-2021 14:19:49 76 PSTOP;40
PSTART 13-05-2021 14:19:49 77 PSTOP;44
PSTART 13-05-2021 14:19:49 78 PSTOP;46
PSTART 13-05-2021 14:19:49 79 PSTOP;37
PSTART 13-05-2021 14:19:49 80 PSTOP;48
PSTART 13-05-2021 14:19:49 81 PSTOP;47
PSTART 13-05-2021 14:19:49 82 PSTOP;39
PSTART 13-05-2021 14:19:49 83 PSTOP;42
PSTART 13-05-2021 14:19:49 84 PSTOP;44
PSTART 13-05-2021 14:19:49 85 PSTOP;46
PSTART 13-05-2021 14:19:49 86 PSTOP;35
PSTART 13-05-2021 14:19:49 87 PSTOP;45
PSTART 13-05-2021 14:19:49 88 PSTOP;44
PSTART 13-05-2021 14:19:49 89 PSTOP;35
PSTART 13-05-2021 14:19:49 90 PSTOP;43
PSTART 13-05-2021 14:19:49 91 PSTOP;42
PSTART 13-05-2021 14:19:49 92 PSTOP;39
PSTART 13-05-2021 14:19:49 93 PSTOP;44
PSTART 13-05-2021 14:19:49 94 PSTOP;41
PSTART 13-05-2021 14:19:49 95 PSTOP;34
PSTART 13-05-2021 14:19:49 96 PSTOP;43
PSTART 13-05-2021 14:19:49 97 PSTOP;42
PSTART 13-05-2021 14:19:49 98 PSTOP;37
PSTART 13-05-2021 14:19:50 99 PSTOP;41
PSTART 13-05-2021 14:19:50 00 PSTOP;43
PSTART 13-05-2021 14:19:50 01 PSTOP;42
PSTART 13-05-2021 14:19:50 02 PSTOP;35
PSTART 13-05-2021 14:19:50 03 PSTOP;46
PSTART 13-05-2021 14:19:50 04 PSTOP;42
PSTART 13-05-2021 14:19:50 05 PSTOP;35
PSTART 13-05-2021 14:19:50 06 PSTOP;45
PSTART 13-05-2021 14:19:50 07 PSTOP;43
PSTART 13-05-2021 14:19:50 08 PSTOP;37
PSTART 13-05-2021 14:19:50 09 PSTOP;45
PSTART 13-05-2021 14:19:50 10 PSTOP;44
PSTART 13-05-2021 14:19:50 11 PSTOP;37
PSTART 13-05-2021 14:19:50 12 PSTOP;43
PSTART 13-05-2021 14:19:50 13 PSTOP;42
PSTART 13-05-2021 14:19:50 14 PSTOP;37
PSTART 13-05-2021 14:19:50 15 PSTOP;43
PSTART 13-05-2021 14:19:50 16 PSTOP;45
PSTART 13-05-2021 14:19:50 17 PSTOP;35
PSTART 13-05-2021 14:19:50 18 PSTOP;34
PSTART 13-05-2021 14:19:50 19 PSTOP;42
PSTART 13-05-2021 14:19:50 20 PSTOP;43
PSTART 13-05-2021 14:19:50 21 PSTOP;38
PSTART 13-05-2021 14:19:50 22 PSTOP;44
PSTART 13-05-2021 14:19:50 23 PSTOP;43
PSTART 13-05-2021 14:19:51 24 PSTOP;36
PSTART 13-05-2021 14:19:51 25 PSTOP;44
PSTART 13-05-2021 14:19:51 26 PSTOP;41
PSTART 13-05-2021 14:19:51 27 PSTOP;37
PSTART 13-05-2021 14:19:51 28 PSTOP;42
PSTART 13-05-2021 14:19:51 29 PSTOP;43
PSTART 13-05-2021 14:19:51 30 PSTOP;37
PSTART 13-05-2021 14:19:51 31 PSTOP;42
PSTART 13-05-2021 14:19:51 32 PSTOP;48
PSTART 13-05-2021 14:19:51 33 PSTOP;34
PSTART 13-05-2021 14:19:51 34 PSTOP;45
PSTART 13-05-2021 14:19:51 35 PSTOP;44
PSTART 13-05-2021 14:19:51 36 PSTOP;46
PSTART 13-05-2021 14:19:51 37 PSTOP;35
PSTART 13-05-2021 14:19:51 38 PSTOP;48
PSTART 13-05-2021 14:19:51 39 PSTOP;44
PSTART 13-05-2021 14:19:51 40 PSTOP;37
PSTART 13-05-2021 14:19:51 41 PSTOP;43
PSTART 13-05-2021 14:19:51 42 PSTOP;47
PSTART 13-05-2021 14:19:51 43 PSTOP;35
PSTART 13-05-2021 14:19:51 44 PSTOP;43
PSTART 13-05-2021 14:19:51 45 PSTOP;52
PSTART 13-05-2021 14:19:51 46 PSTOP;35
PSTART 13-05-2021 14:19:51 47 PSTOP;45
PSTART 13-05-2021 14:19:52 48 PSTOP;46
PSTART 13-05-2021 14:19:52 49 PSTOP;35
PSTART 13-05-2021 14:19:52 50 PSTOP;44
PSTART 13-05-2021 14:19:52 51 PSTOP;42
PSTART 13-05-2021 14:19:52 52 PSTOP;45
PSTART 13-05-2021 14:19:52 53 PSTOP;38
PSTART 13-05-2021 14:19:52 54 PSTOP;41
PSTART 13-05-2021 14:19:52 55 PSTOP;44
PSTART 13-05-2021 14:19:52 56 PSTOP;41
PSTART 13-05-2021 14:19:52 57 PSTOP;45
PSTART 13-05-2021 14:19:52 58 PSTOP;50
PSTART 13-05-2021 14:19:52 59 PSTOP;38
PSTART 13-05-2021 14:19:52 60 PSTOP;42
PSTART 13-05-2021 14:19:52 61 PSTOP;50
PSTART 13-05-2021 14:19:52 62 PSTOP;35
PSTART 13-05-2021 14:19:52 63 PSTOP;49
PSTART 13-05-2021 14:19:52 64 PSTOP;43
PSTART 13-05-2021 14:19:52 65 PSTOP;36
PSTART 13-05-2021 14:19:52 66 PSTOP;44
